"","topic","term","beta"
"13847",7,"convert",6.06123055102647e-06
"13848",8,"convert",0.000138821865104811
"13849",9,"convert",0.00123234429803773
"13850",10,"convert",6.07928604864644e-06
"13851",11,"convert",5.3861027776132e-06
"13852",12,"convert",0.000799539913874122
"13853",13,"convert",6.00734097066616e-06
"13854",14,"convert",6.57146800023657e-06
"13855",15,"convert",5.52904684761394e-06
"13856",16,"convert",5.74867924094439e-06
"13857",17,"convert",0.0013751691567638
"13858",18,"convert",5.98146940777471e-06
"13859",19,"convert",6.02834527950423e-06
"13860",20,"convert",6.60009372133084e-06
"13861",1,"jvm",0.00111809146111698
"13862",2,"jvm",6.11459983001412e-06
"13863",3,"jvm",6.57838474341011e-06
"13864",4,"jvm",6.24949222875641e-06
"13865",5,"jvm",5.15748376681984e-06
"13866",6,"jvm",0.000103076084875793
"13867",7,"jvm",6.06123055102647e-06
"13868",8,"jvm",6.61056500499098e-06
"13869",9,"jvm",5.57621854315714e-06
"13870",10,"jvm",0.00195145082161551
"13871",11,"jvm",5.3861027776132e-06
"13872",12,"jvm",4.67567201095977e-06
"13873",13,"jvm",6.00734097066616e-06
"13874",14,"jvm",6.57146800023657e-06
"13875",15,"jvm",5.52904684761394e-06
"13876",16,"jvm",0.0023052203756187
"13877",17,"jvm",5.4787615807323e-06
"13878",18,"jvm",5.98146940777471e-06
"13879",19,"jvm",6.02834527950423e-06
"13880",20,"jvm",6.60009372133084e-06
"13881",1,"note",6.79503097916396e-05
"13882",2,"note",0.000250698593030579
"13883",3,"note",0.00230901304493695
"13884",4,"note",0.00175610731628055
"13885",5,"note",0.000624055535785201
"13886",6,"note",0.000201243784757501
"13887",7,"note",0.00230932883994108
"13888",8,"note",0.00311357611735075
"13889",9,"note",0.00106505774174301
"13890",10,"note",6.07928604864644e-06
"13891",11,"note",5.3861027776132e-06
"13892",12,"note",4.67567201095977e-06
"13893",13,"note",6.00734097066616e-06
"13894",14,"note",6.57146800023657e-06
"13895",15,"note",6.08195153237533e-05
"13896",16,"note",0.00127045811224871
"13897",17,"note",5.4787615807323e-06
"13898",18,"note",0.000604128410185246
"13899",19,"note",0.00639607434155399
"13900",20,"note",0.0021186300845472
"13901",1,"document",6.17730089014906e-06
"13902",2,"document",6.11459983001412e-06
"13903",3,"document",7.23622321775112e-05
"13904",4,"document",6.24949222875641e-06
"13905",5,"document",5.15748376681984e-06
"13906",6,"document",4.90838499408539e-06
"13907",7,"document",6.06123055102647e-06
"13908",8,"document",0.00040324446530445
"13909",9,"document",5.57621854315714e-06
"13910",10,"document",6.07928604864644e-06
"13911",11,"document",5.3861027776132e-06
"13912",12,"document",4.67567201095977e-06
"13913",13,"document",6.00734097066616e-06
"13914",14,"document",6.57146800023657e-06
"13915",15,"document",5.52904684761394e-06
"13916",16,"document",5.74867924094439e-06
"13917",17,"document",0.0130449313237236
"13918",18,"document",5.98146940777471e-06
"13919",19,"document",0.0004280125148448
"13920",20,"document",6.60009372133084e-06
"13921",1,"creation",6.17730089014906e-06
"13922",2,"creation",6.72605981301554e-05
"13923",3,"creation",6.57838474341011e-06
"13924",4,"creation",6.24949222875641e-06
"13925",5,"creation",0.000727205211121598
"13926",6,"creation",0.00594405422783741
"13927",7,"creation",6.06123055102647e-06
"13928",8,"creation",0.000998195315753637
"13929",9,"creation",5.57621854315714e-06
"13930",10,"creation",6.07928604864644e-06
"13931",11,"creation",5.3861027776132e-06
"13932",12,"creation",4.67567201095977e-06
"13933",13,"creation",6.60807506773278e-05
"13934",14,"creation",6.57146800023657e-06
"13935",15,"creation",5.52904684761394e-06
"13936",16,"creation",5.74867924094439e-06
"13937",17,"creation",5.4787615807323e-06
"13938",18,"creation",5.98146940777471e-06
"13939",19,"creation",6.02834527950423e-06
"13940",20,"creation",6.60009372133084e-06
"13941",1,"upgrade",6.17730089014906e-06
"13942",2,"upgrade",6.11459983001412e-06
"13943",3,"upgrade",6.57838474341011e-06
"13944",4,"upgrade",6.24949222875641e-06
"13945",5,"upgrade",5.15748376681984e-06
"13946",6,"upgrade",4.90838499408539e-06
"13947",7,"upgrade",6.06123055102647e-06
"13948",8,"upgrade",6.61056500499098e-06
"13949",9,"upgrade",5.57621854315714e-06
"13950",10,"upgrade",0.00900342263804539
"13951",11,"upgrade",5.3861027776132e-06
"13952",12,"upgrade",4.67567201095977e-06
"13953",13,"upgrade",6.00734097066616e-06
"13954",14,"upgrade",6.57146800023657e-06
"13955",15,"upgrade",0.00122191935332268
"13956",16,"upgrade",5.74867924094439e-06
"13957",17,"upgrade",5.4787615807323e-06
"13958",18,"upgrade",5.98146940777471e-06
"13959",19,"upgrade",6.02834527950423e-06
"13960",20,"upgrade",6.60009372133084e-06
"13961",1,"declare",6.17730089014906e-06
"13962",2,"declare",6.11459983001412e-06
"13963",3,"declare",6.57838474341011e-06
"13964",4,"declare",6.24949222875641e-06
"13965",5,"declare",5.15748376681984e-06
"13966",6,"declare",4.90838499408539e-06
"13967",7,"declare",6.06123055102647e-06
"13968",8,"declare",6.61056500499098e-06
"13969",9,"declare",0.000284387145701014
"13970",10,"declare",6.07928604864644e-06
"13971",11,"declare",5.3861027776132e-06
"13972",12,"declare",4.67567201095977e-06
"13973",13,"declare",6.00734097066616e-06
"13974",14,"declare",0.00519803118818713
"13975",15,"declare",5.52904684761394e-06
"13976",16,"declare",5.74867924094439e-06
"13977",17,"declare",5.4787615807323e-06
"13978",18,"declare",5.98146940777471e-06
"13979",19,"declare",6.02834527950423e-06
"13980",20,"declare",6.60009372133084e-06
"13981",1,"relation",6.17730089014906e-06
"13982",2,"relation",0.00520352445534202
"13983",3,"relation",6.57838474341011e-06
"13984",4,"relation",6.24949222875641e-06
"13985",5,"relation",5.15748376681984e-06
"13986",6,"relation",4.90838499408539e-06
"13987",7,"relation",6.06123055102647e-06
"13988",8,"relation",6.61056500499098e-06
"13989",9,"relation",5.57621854315714e-06
"13990",10,"relation",6.68721465351109e-05
"13991",11,"relation",0.00102874563052412
"13992",12,"relation",4.67567201095977e-06
"13993",13,"relation",6.00734097066616e-06
"13994",14,"relation",7.22861480026023e-05
"13995",15,"relation",5.52904684761394e-06
"13996",16,"relation",5.74867924094439e-06
"13997",17,"relation",0.000115053993195378
"13998",18,"relation",5.98146940777471e-06
"13999",19,"relation",6.02834527950423e-06
"14000",20,"relation",6.60009372133084e-06
"14001",1,"framework",6.17730089014906e-06
"14002",2,"framework",6.11459983001412e-06
"14003",3,"framework",6.57838474341011e-06
"14004",4,"framework",6.24949222875641e-06
"14005",5,"framework",5.15748376681984e-06
"14006",6,"framework",4.90838499408539e-06
"14007",7,"framework",6.06123055102647e-06
"14008",8,"framework",6.61056500499098e-06
"14009",9,"framework",5.57621854315714e-06
"14010",10,"framework",0.0023162079845343
"14011",11,"framework",5.3861027776132e-06
"14012",12,"framework",4.67567201095977e-06
"14013",13,"framework",0.00168806281275719
"14014",14,"framework",6.57146800023657e-06
"14015",15,"framework",5.52904684761394e-06
"14016",16,"framework",0.0283467373370968
"14017",17,"framework",5.4787615807323e-06
"14018",18,"framework",5.98146940777471e-06
"14019",19,"framework",6.02834527950423e-06
"14020",20,"framework",6.60009372133084e-06
"14021",1,"soa",6.17730089014906e-06
"14022",2,"soa",6.11459983001412e-06
"14023",3,"soa",6.57838474341011e-06
"14024",4,"soa",6.24949222875641e-06
"14025",5,"soa",5.15748376681984e-06
"14026",6,"soa",4.90838499408539e-06
"14027",7,"soa",6.06123055102647e-06
"14028",8,"soa",6.61056500499098e-06
"14029",9,"soa",5.57621854315714e-06
"14030",10,"soa",6.07928604864644e-06
"14031",11,"soa",0.000113108158329877
"14032",12,"soa",0.00949628985425931
"14033",13,"soa",6.00734097066616e-06
"14034",14,"soa",6.57146800023657e-06
"14035",15,"soa",5.52904684761394e-06
"14036",16,"soa",5.74867924094439e-06
"14037",17,"soa",5.4787615807323e-06
"14038",18,"soa",5.98146940777471e-06
"14039",19,"soa",6.02834527950423e-06
"14040",20,"soa",6.60009372133084e-06
"14041",1,"blog",6.17730089014906e-06
"14042",2,"blog",0.00373602049613863
"14043",3,"blog",6.57838474341011e-06
"14044",4,"blog",6.24949222875641e-06
"14045",5,"blog",5.15748376681984e-06
"14046",6,"blog",0.000544830734343479
"14047",7,"blog",6.06123055102647e-06
"14048",8,"blog",6.61056500499098e-06
"14049",9,"blog",0.000563198072858871
"14050",10,"blog",0.000127665007021575
"14051",11,"blog",5.3861027776132e-06
"14052",12,"blog",0.000238459272558949
"14053",13,"blog",6.00734097066616e-06
"14054",14,"blog",6.57146800023657e-06
"14055",15,"blog",0.000171400452276032
"14056",16,"blog",0.00155789207429593
"14057",17,"blog",5.4787615807323e-06
"14058",18,"blog",5.98146940777471e-06
"14059",19,"blog",6.02834527950423e-06
"14060",20,"blog",6.60009372133084e-06
"14061",1,"application",0.00130341048782145
"14062",2,"application",6.11459983001412e-06
"14063",3,"application",6.57838474341011e-06
"14064",4,"application",6.24949222875641e-06
"14065",5,"application",5.15748376681984e-06
"14066",6,"application",4.90838499408539e-06
"14067",7,"application",6.06123055102647e-06
"14068",8,"application",6.61056500499098e-06
"14069",9,"application",5.57621854315714e-06
"14070",10,"application",6.07928604864644e-06
"14071",11,"application",0.000166969186106009
"14072",12,"application",4.67567201095977e-06
"14073",13,"application",0.0012074755351039
"14074",14,"application",6.57146800023657e-06
"14075",15,"application",5.52904684761394e-06
"14076",16,"application",5.74867924094439e-06
"14077",17,"application",0.000224629224810024
"14078",18,"application",5.98146940777471e-06
"14079",19,"application",0.000247162156459674
"14080",20,"application",0.00475866757307954
"14081",1,"impact",6.17730089014906e-06
"14082",2,"impact",6.72605981301554e-05
"14083",3,"impact",6.57838474341011e-06
"14084",4,"impact",6.24949222875641e-06
"14085",5,"impact",5.15748376681984e-06
"14086",6,"impact",4.90838499408539e-06
"14087",7,"impact",6.06123055102647e-06
"14088",8,"impact",7.27162150549008e-05
"14089",9,"impact",5.57621854315714e-06
"14090",10,"impact",6.07928604864644e-06
"14091",11,"impact",5.3861027776132e-06
"14092",12,"impact",0.00159440415573728
"14093",13,"impact",6.00734097066616e-06
"14094",14,"impact",6.57146800023657e-06
"14095",15,"impact",0.00404173324560579
"14096",16,"impact",5.74867924094439e-06
"14097",17,"impact",6.02663773880552e-05
"14098",18,"impact",5.98146940777471e-06
"14099",19,"impact",6.02834527950423e-06
"14100",20,"impact",6.60009372133084e-06
"14101",1,"multiply",6.17730089014906e-06
"14102",2,"multiply",6.11459983001412e-06
"14103",3,"multiply",6.57838474341011e-06
"14104",4,"multiply",6.24949222875641e-06
"14105",5,"multiply",5.15748376681984e-06
"14106",6,"multiply",5.39922349349393e-05
"14107",7,"multiply",6.06123055102647e-06
"14108",8,"multiply",6.61056500499098e-06
"14109",9,"multiply",5.57621854315714e-06
"14110",10,"multiply",6.07928604864644e-06
"14111",11,"multiply",5.3861027776132e-06
"14112",12,"multiply",4.67567201095977e-06
"14113",13,"multiply",6.00734097066616e-06
"14114",14,"multiply",6.57146800023657e-06
"14115",15,"multiply",5.52904684761394e-06
"14116",16,"multiply",5.74867924094439e-06
"14117",17,"multiply",5.4787615807323e-06
"14118",18,"multiply",5.98146940777471e-06
"14119",19,"multiply",6.02834527950423e-06
"14120",20,"multiply",6.60009372133084e-06
"14121",1,"parent",6.17730089014906e-06
"14122",2,"parent",6.11459983001412e-06
"14123",3,"parent",6.57838474341011e-06
"14124",4,"parent",6.24949222875641e-06
"14125",5,"parent",5.15748376681984e-06
"14126",6,"parent",4.90838499408539e-06
"14127",7,"parent",6.06123055102647e-06
"14128",8,"parent",6.61056500499098e-06
"14129",9,"parent",5.57621854315714e-06
"14130",10,"parent",6.07928604864644e-06
"14131",11,"parent",5.3861027776132e-06
"14132",12,"parent",4.67567201095977e-06
"14133",13,"parent",6.00734097066616e-06
"14134",14,"parent",0.00868090922831251
"14135",15,"parent",5.52904684761394e-06
"14136",16,"parent",5.74867924094439e-06
"14137",17,"parent",5.4787615807323e-06
"14138",18,"parent",5.98146940777471e-06
"14139",19,"parent",6.02834527950423e-06
"14140",20,"parent",6.60009372133084e-06
"14141",1,"startup",0.00179759455903338
"14142",2,"startup",6.11459983001412e-06
"14143",3,"startup",0.00415096077309178
"14144",4,"startup",0.000631198715104398
"14145",5,"startup",5.15748376681984e-06
"14146",6,"startup",4.90838499408539e-06
"14147",7,"startup",6.06123055102647e-06
"14148",8,"startup",6.61056500499098e-06
"14149",9,"startup",0.000340149331132586
"14150",10,"startup",0.000492422169940362
"14151",11,"startup",5.3861027776132e-06
"14152",12,"startup",4.67567201095977e-06
"14153",13,"startup",0.000126154160383989
"14154",14,"startup",6.57146800023657e-06
"14155",15,"startup",5.52904684761394e-06
"14156",16,"startup",5.74867924094439e-06
"14157",17,"startup",5.4787615807323e-06
"14158",18,"startup",0.000125610857563269
"14159",19,"startup",6.02834527950423e-06
"14160",20,"startup",6.60009372133084e-06
"14161",1,"remove",6.17730089014906e-06
"14162",2,"remove",0.00306341451483708
"14163",3,"remove",6.57838474341011e-06
"14164",4,"remove",6.24949222875641e-06
"14165",5,"remove",5.15748376681984e-06
"14166",6,"remove",0.000593914584284333
"14167",7,"remove",0.00030912275810235
"14168",8,"remove",7.27162150549008e-05
"14169",9,"remove",5.57621854315714e-06
"14170",10,"remove",6.07928604864644e-06
"14171",11,"remove",5.92471305537452e-05
"14172",12,"remove",4.67567201095977e-06
"14173",13,"remove",0.000126154160383989
"14174",14,"remove",6.57146800023657e-06
"14175",15,"remove",5.52904684761394e-06
"14176",16,"remove",5.74867924094439e-06
"14177",17,"remove",0.000169841609002701
"14178",18,"remove",0.000125610857563269
"14179",19,"remove",0.0123038527154681
"14180",20,"remove",6.60009372133084e-06
"14181",1,"npm",6.17730089014906e-06
"14182",2,"npm",6.72605981301554e-05
"14183",3,"npm",6.57838474341011e-06
"14184",4,"npm",6.24949222875641e-06
"14185",5,"npm",5.15748376681984e-06
"14186",6,"npm",4.90838499408539e-06
"14187",7,"npm",6.06123055102647e-06
"14188",8,"npm",7.27162150549008e-05
"14189",9,"npm",5.57621854315714e-06
"14190",10,"npm",6.07928604864644e-06
"14191",11,"npm",5.3861027776132e-06
"14192",12,"npm",4.67567201095977e-06
"14193",13,"npm",6.60807506773278e-05
"14194",14,"npm",6.57146800023657e-06
"14195",15,"npm",5.52904684761394e-06
"14196",16,"npm",5.74867924094439e-06
"14197",17,"npm",5.4787615807323e-06
"14198",18,"npm",5.98146940777471e-06
"14199",19,"npm",6.02834527950423e-06
"14200",20,"npm",6.60009372133084e-06
"14201",1,"basic",6.17730089014906e-06
"14202",2,"basic",0.000189552594730438
"14203",3,"basic",0.000993336096254926
"14204",4,"basic",6.24949222875641e-06
"14205",5,"basic",0.00144925293847638
"14206",6,"basic",5.39922349349393e-05
"14207",7,"basic",6.06123055102647e-06
"14208",8,"basic",6.61056500499098e-06
"14209",9,"basic",5.57621854315714e-06
"14210",10,"basic",0.000370836448967433
"14211",11,"basic",0.00280615954713648
"14212",12,"basic",0.000144945832339753
"14213",13,"basic",6.00734097066616e-06
"14214",14,"basic",0.000203715508007334
"14215",15,"basic",5.52904684761394e-06
"14216",16,"basic",5.74867924094439e-06
"14217",17,"basic",5.4787615807323e-06
"14218",18,"basic",5.98146940777471e-06
"14219",19,"basic",0.00362303551298204
"14220",20,"basic",0.00330664695438675
"14221",1,"requirement",6.17730089014906e-06
"14222",2,"requirement",0.000556428584531286
"14223",3,"requirement",6.57838474341011e-06
"14224",4,"requirement",6.24949222875641e-06
"14225",5,"requirement",5.15748376681984e-06
"14226",6,"requirement",4.90838499408539e-06
"14227",7,"requirement",0.000733408896674203
"14228",8,"requirement",7.27162150549008e-05
"14229",9,"requirement",5.57621854315714e-06
"14230",10,"requirement",6.07928604864644e-06
"14231",11,"requirement",0.000220830213882141
"14232",12,"requirement",0.00678440008790263
"14233",13,"requirement",0.00144776917393054
"14234",14,"requirement",0.0002694301880097
"14235",15,"requirement",0.000834886073989705
"14236",16,"requirement",0.00483463924163423
"14237",17,"requirement",0.00679914312168877
"14238",18,"requirement",5.98146940777471e-06
"14239",19,"requirement",6.02834527950423e-06
"14240",20,"requirement",0.00152462164962742
"14241",1,"break",6.17730089014906e-06
"14242",2,"break",6.11459983001412e-06
"14243",3,"break",6.57838474341011e-06
"14244",4,"break",6.24949222875641e-06
"14245",5,"break",5.15748376681984e-06
"14246",6,"break",4.90838499408539e-06
"14247",7,"break",6.06123055102647e-06
"14248",8,"break",6.61056500499098e-06
"14249",9,"break",5.57621854315714e-06
"14250",10,"break",0.00717963682345146
"14251",11,"break",0.00269843749158421
"14252",12,"break",0.00935601969393051
"14253",13,"break",6.00734097066616e-06
"14254",14,"break",6.57146800023657e-06
"14255",15,"break",6.08195153237533e-05
"14256",16,"break",5.74867924094439e-06
"14257",17,"break",0.000936868230305222
"14258",18,"break",5.98146940777471e-06
"14259",19,"break",6.02834527950423e-06
"14260",20,"break",6.60009372133084e-06
"14261",1,"initial",0.000191496327594621
"14262",2,"initial",0.000128406596430297
"14263",3,"initial",6.57838474341011e-06
"14264",4,"initial",6.24949222875641e-06
"14265",5,"initial",5.15748376681984e-06
"14266",6,"initial",0.000299411484639209
"14267",7,"initial",0.000248510452592085
"14268",8,"initial",6.61056500499098e-06
"14269",9,"initial",5.57621854315714e-06
"14270",10,"initial",0.000431629309453898
"14271",11,"initial",0.000867162547195726
"14272",12,"initial",0.0012203503948605
"14273",13,"initial",6.00734097066616e-06
"14274",14,"initial",6.57146800023657e-06
"14275",15,"initial",0.000447852794656729
"14276",16,"initial",5.74867924094439e-06
"14277",17,"initial",5.4787615807323e-06
"14278",18,"initial",5.98146940777471e-06
"14279",19,"initial",0.00127198085397539
"14280",20,"initial",0.00046860665421449
"14281",1,"role",6.17730089014906e-06
"14282",2,"role",6.11459983001412e-06
"14283",3,"role",6.57838474341011e-06
